proof,verify,nizk
6.122847,11.478875,17.601722000000002
6.1292543,11.478042,17.6072963
6.124774,11.476322,17.601096
6.12191,11.479396,17.601306
6.121233,11.474656,17.595889
6.131858,11.480646,17.612504
6.133993,11.466948,17.600941
6.61717,11.500489,18.117659
6.129931,11.48601,17.615941
6.1119633,11.472676,17.5846393
6.1258163,11.467572,17.5933883
6.130869,11.472416,17.603285
6.097483,11.49601,17.593493000000002
6.1095657,11.469968,17.5795337
6.133733,11.495852,17.629585
6.621596,11.493562,18.115158
6.146129,11.466062,17.612191000000003
6.112431,11.468978,17.581409
6.123473,11.4722595,17.5957325
6.1333675,11.471791,17.6051585
6.128265,11.471844,17.600109
6.110191,11.471479,17.581670000000003
6.1215453,11.46804,17.5895853
6.6136794,11.499916,18.1135954
6.1441493,11.469603,17.613752299999998
6.113316,11.490644,17.60396
6.115087,11.479759,17.594846
6.127119,11.472521,17.59964
6.125087,11.474395,17.599482
6.106441,11.518822,17.625263
6.143576,11.536947,17.680523
6.61795,11.505802,18.123752
6.1936812,11.481062,17.6747432
6.146181,11.483718,17.629899
6.128629,11.473458,17.602087
6.122692,11.477208,17.599899999999998
6.126441,11.474031,17.600472
6.1276393,11.475021,17.6026603
6.108941,11.486843,17.595784000000002
6.590763,11.510854,18.101617
6.155556,11.46976,17.625316
6.136233,11.46903,17.605263
6.1120663,11.488822,17.6008883
6.114358,11.46252,17.576878
6.132431,11.475802,17.608233
6.128733,11.476479,17.605212
6.121181,11.478405,17.599586000000002
6.58045,11.512052,18.092502
6.145556,11.473511,17.619067
6.132535,11.4697075,17.6022425
6.1235766,11.473406,17.5969826
6.110556,11.488874,17.599429999999998
6.1077952,11.46851,17.5763052
6.143577,11.468615,17.612192
6.135712,11.501895,17.637607
6.563003,11.525176,18.088179
6.119827,11.473041,17.592868
6.1286807,11.468301,17.5969817
6.128264,11.475541,17.603805
6.110452,11.497416,17.607868
6.1114926,11.467989,17.5794816
6.138577,11.469968,17.608545
6.129566,11.466166,17.595731999999998
6.616596,11.495541,18.112137
6.1214423,11.477207,17.598649299999998
6.124931,11.468615,17.593546
6.1295137,11.479499,17.6090127
6.13165,11.47377,17.60542
6.107171,11.484812,17.591983
6.1113377,11.468718,17.580055700000003
6.1346703,11.468457,17.6031273
6.606284,11.494812,18.101096
6.1276393,11.478197,17.6058363
6.111754,11.483406,17.59516
6.131545,11.467469,17.599014
6.130765,11.475698,17.606462999999998
6.119722,11.470281,17.590003
6.1077437,11.471687,17.5794307
6.12639,11.465228,17.591618
6.609513,11.491374,18.100887
6.15014,11.472676,17.622816
6.111441,11.487937,17.599378
6.115035,11.477208,17.592243
6.1296177,11.473197,17.6028147
6.1182127,11.473302,17.5915147
6.108993,11.481113,17.590106
6.102014,11.469395,17.571409
6.621023,11.489187,18.11021
6.1475883,11.4696045,17.6171928
6.136338,12.005227,18.141565
6.8431582,12.951995,19.7951532
7.185501,11.708145,18.893646
6.198004,11.492729,17.690733
6.154983,11.484135,17.639118
6.17691,11.479603,17.656513
6.646544,11.506844,18.153388
6.146337,11.477259,17.623596
6.1355557,11.4670515,17.6026072
6.173004,11.492832,17.665836
6.16493,11.475281,17.640211
6.1226387,11.501166,17.6238047
6.143733,11.478719,17.622452
6.132587,11.473979,17.606566
6.630502,11.500697,18.131199000000002
6.117692,11.48424,17.601931999999998
6.1137857,11.467313,17.581098700000002
6.1330557,11.468093,17.6011487
6.1364927,11.465124,17.6016167
6.127899,11.467051,17.59495
6.11316,11.478927,17.592087
6.127275,11.47476,17.602035
6.613888,11.50377,18.117658
6.139358,11.475593,17.614950999999998
6.106337,11.496166,17.602503
6.114463,11.468875,17.583338
6.125451,11.472312,17.597763
6.12915,11.473197,17.602347
6.114983,11.492519,17.607502
6.114045,11.471581,17.585626
6.6048784,11.502468,18.1073464
6.1441493,11.481895,17.6260443
6.12691,11.470904,17.597814
6.1138372,11.472312,17.5861492
6.130972,11.464812,17.595784000000002
6.1242023,11.4713745,17.5955768
6.131754,11.46398,17.595734
6.109983,11.476218,17.586201
